,日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
3809,20230131,9025,鴻池運輸,プライム（内国株式）,5050,陸運業,12,運輸・物流 ,7,TOPIX Small 2
3810,20230131,9028,ゼロ,スタンダード（内国株式）,5050,陸運業,12,運輸・物流 ,-,-
3811,20230131,9029,ヒガシトゥエンティワン,スタンダード（内国株式）,5050,陸運業,12,運輸・物流 ,-,-
3812,20230131,9031,西日本鉄道,プライム（内国株式）,5050,陸運業,12,運輸・物流 ,4,TOPIX Mid400
3813,20230131,9033,広島電鉄,スタンダード（内国株式）,5050,陸運業,12,運輸・物流 ,-,-
3814,20230131,9034,南総通運,スタンダード（内国株式）,5050,陸運業,12,運輸・物流 ,-,-
3815,20230131,9036,東部ネットワーク,スタンダード（内国株式）,5050,陸運業,12,運輸・物流 ,-,-
3816,20230131,9037,ハマキョウレックス,プライム（内国株式）,5050,陸運業,12,運輸・物流 ,7,TOPIX Small 2
3817,20230131,9039,サカイ引越センター,プライム（内国株式）,5050,陸運業,12,運輸・物流 ,6,TOPIX Small 1
3818,20230131,9041,近鉄グループホールディングス,プライム（内国株式）,5050,陸運業,12,運輸・物流 ,4,TOPIX Mid400
3819,20230131,9042,阪急阪神ホールディングス,プライム（内国株式）,5050,陸運業,12,運輸・物流 ,4,TOPIX Mid400
3820,20230131,9044,南海電気鉄道,プライム（内国株式）,5050,陸運業,12,運輸・物流 ,4,TOPIX Mid400
3821,20230131,9045,京阪ホールディングス,プライム（内国株式）,5050,陸運業,12,運輸・物流 ,4,TOPIX Mid400
3822,20230131,9046,神戸電鉄,プライム（内国株式）,5050,陸運業,12,運輸・物流 ,7,TOPIX Small 2
3823,20230131,9048,名古屋鉄道,プライム（内国株式）,5050,陸運業,12,運輸・物流 ,4,TOPIX Mid400
3824,20230131,9049,京福電気鉄道,スタンダード（内国株式）,5050,陸運業,12,運輸・物流 ,-,-
3825,20230131,9051,センコン物流,スタンダード（内国株式）,5050,陸運業,12,運輸・物流 ,-,-
3826,20230131,9052,山陽電気鉄道,プライム（内国株式）,5050,陸運業,12,運輸・物流 ,7,TOPIX Small 2
3827,20230131,9055,アルプス物流,プライム（内国株式）,5050,陸運業,12,運輸・物流 ,7,TOPIX Small 2
3828,20230131,9057,遠州トラック,スタンダード（内国株式）,5050,陸運業,12,運輸・物流 ,-,-
3829,20230131,9058,トランコム,プライム（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流 ,6,TOPIX Small 1
3830,20230131,9059,カンダホールディングス,スタンダード（内国株式）,5050,陸運業,12,運輸・物流 ,-,-
3831,20230131,9060,日本ロジテム,スタンダード（内国株式）,5050,陸運業,12,運輸・物流 ,-,-
3832,20230131,9063,岡山県貨物運送,スタンダード（内国株式）,5050,陸運業,12,運輸・物流 ,-,-
3833,20230131,9064,ヤマトホールディングス,プライム（内国株式）,5050,陸運業,12,運輸・物流 ,4,TOPIX Mid400
3834,20230131,9065,山九,プライム（内国株式）,5050,陸運業,12,運輸・物流 ,4,TOPIX Mid400
3835,20230131,9066,日新,プライム（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
3836,20230131,9067,丸運,スタンダード（内国株式）,5050,陸運業,12,運輸・物流 ,7,TOPIX Small 2
3837,20230131,9068,丸全昭和運輸,プライム（内国株式）,5050,陸運業,12,運輸・物流 ,7,TOPIX Small 2
3838,20230131,9069,センコーグループホールディングス,プライム（内国株式）,5050,陸運業,12,運輸・物流 ,6,TOPIX Small 1
3839,20230131,9070,トナミホールディングス,プライム（内国株式）,5050,陸運業,12,運輸・物流 ,7,TOPIX Small 2
3840,20230131,9072,ニッコンホールディングス,プライム（内国株式）,5050,陸運業,12,運輸・物流 ,4,TOPIX Mid400
3841,20230131,9073,京極運輸商事,スタンダード（内国株式）,5050,陸運業,12,運輸・物流 ,-,-
3842,20230131,9074,日本石油輸送,スタンダード（内国株式）,5050,陸運業,12,運輸・物流 ,7,TOPIX Small 2
3843,20230131,9075,福山通運,プライム（内国株式）,5050,陸運業,12,運輸・物流 ,6,TOPIX Small 1
3844,20230131,9076,セイノーホールディングス,プライム（内国株式）,5050,陸運業,12,運輸・物流 ,4,TOPIX Mid400
3845,20230131,9078,エスライン,スタンダード（内国株式）,5050,陸運業,12,運輸・物流 ,7,TOPIX Small 2
3846,20230131,9081,神奈川中央交通,プライム（内国株式）,5050,陸運業,12,運輸・物流 ,7,TOPIX Small 2
3847,20230131,9082,大和自動車交通,スタンダード（内国株式）,5050,陸運業,12,運輸・物流 ,-,-
3848,20230131,9083,神姫バス,スタンダード（内国株式）,5050,陸運業,12,運輸・物流 ,-,-
3849,20230131,9086,日立物流,プライム（内国株式）,5050,陸運業,12,運輸・物流 ,4,TOPIX Mid400
3850,20230131,9087,タカセ,スタンダード（内国株式）,5050,陸運業,12,運輸・物流 ,-,-
3851,20230131,9090,ＡＺ－ＣＯＭ丸和ホールディングス,プライム（内国株式）,5050,陸運業,12,運輸・物流 ,6,TOPIX Small 1
3852,20230131,9099,Ｃ＆Ｆロジホールディングス,プライム（内国株式）,5050,陸運業,12,運輸・物流 ,7,TOPIX Small 2
3853,20230131,9101,日本郵船,プライム（内国株式）,5100,海運業,12,運輸・物流 ,2,TOPIX Large70
3854,20230131,9104,商船三井,プライム（内国株式）,5100,海運業,12,運輸・物流 ,4,TOPIX Mid400
3855,20230131,9107,川崎汽船,プライム（内国株式）,5100,海運業,12,運輸・物流 ,4,TOPIX Mid400
3856,20230131,9110,ＮＳユナイテッド海運,プライム（内国株式）,5100,海運業,12,運輸・物流 ,6,TOPIX Small 1
3857,20230131,9115,明治海運,スタンダード（内国株式）,5100,海運業,12,運輸・物流 ,7,TOPIX Small 2
3858,20230131,9119,飯野海運,プライム（内国株式）,5100,海運業,12,運輸・物流 ,6,TOPIX Small 1
3859,20230131,9127,玉井商船,スタンダード（内国株式）,5100,海運業,12,運輸・物流 ,-,-
3860,20230131,9130,共栄タンカー,スタンダード（内国株式）,5100,海運業,12,運輸・物流 ,7,TOPIX Small 2
3861,20230131,9142,九州旅客鉄道,プライム（内国株式）,5050,陸運業,12,運輸・物流 ,4,TOPIX Mid400
3862,20230131,9143,ＳＧホールディングス,プライム（内国株式）,5050,陸運業,12,運輸・物流 ,4,TOPIX Mid400
3863,20230131,9145,ビーイングホールディングス,スタンダード（内国株式）,5050,陸運業,12,運輸・物流 ,-,-
3864,20230131,9146,五健堂,PRO Market,5050,陸運業,12,運輸・物流 ,-,-
3865,20230131,9147,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳホールディングス,プライム（内国株式）,5050,陸運業,12,運輸・物流 ,4,TOPIX Mid400
3866,20230131,9149,大友ロジスティクスサービス,PRO Market,5050,陸運業,12,運輸・物流 ,-,-
3867,20230131,9171,栗林商船,スタンダード（内国株式）,5100,海運業,12,運輸・物流 ,-,-
3868,20230131,9173,東海汽船,スタンダード（内国株式）,5100,海運業,12,運輸・物流 ,-,-
3869,20230131,9193,東京汽船,スタンダード（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流 ,-,-
3870,20230131,9201,日本航空,プライム（内国株式）,5150,空運業,12,運輸・物流 ,4,TOPIX Mid400
3871,20230131,9202,ＡＮＡホールディングス,プライム（内国株式）,5150,空運業,12,運輸・物流 ,2,TOPIX Large70
3872,20230131,9204,スカイマーク,グロース（内国株式）,5150,空運業,12,運輸・物流 ,-,-
3873,20230131,9206,スターフライヤー,スタンダード（内国株式）,5150,空運業,12,運輸・物流 ,-,-
3874,20230131,9211,エフ・コード,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3875,20230131,9212,Ｇｒｅｅｎ　Ｅａｒｔｈ　Ｉｎｓｔｉｔｕｔｅ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3876,20230131,9213,セイファート,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3877,20230131,9214,Ｒｅｃｏｖｅｒｙ　Ｉｎｔｅｒｎａｔｉｏｎａｌ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3878,20230131,9215,ＣａＳｙ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3879,20230131,9216,ビーウィズ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
3880,20230131,9218,メンタルヘルステクノロジーズ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3881,20230131,9219,ギックス,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3882,20230131,9220,エフビー介護サービス,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3883,20230131,9221,フルハシＥＰＯ,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3884,20230131,9222,ｍａｎａｂｙ,PRO Market,9050,サービス業,10,情報通信・サービスその他 ,-,-
3885,20230131,9224,環境のミカタ,PRO Market,9050,サービス業,10,情報通信・サービスその他 ,-,-
3886,20230131,9225,ブリッジコンサルティンググループ,PRO Market,9050,サービス業,10,情報通信・サービスその他 ,-,-
3887,20230131,9226,アイガー,PRO Market,9050,サービス業,10,情報通信・サービスその他 ,-,-
3888,20230131,9227,マイクロ波化学,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3889,20230131,9229,サンウェルズ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3890,20230131,9232,パスコ,スタンダード（内国株式）,5150,空運業,12,運輸・物流 ,7,TOPIX Small 2
3891,20230131,9233,アジア航測,スタンダード（内国株式）,5150,空運業,12,運輸・物流 ,-,-
3892,20230131,9240,デリバリーコンサルティング,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3893,20230131,9241,フューチャーリンクネットワーク,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3894,20230131,9242,メディア総研,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3895,20230131,9243,富士テクノホールディングス,PRO Market,9050,サービス業,10,情報通信・サービスその他 ,-,-
3896,20230131,9244,デジタリフト,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3897,20230131,9245,リベロ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3898,20230131,9246,プロジェクトカンパニー,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3899,20230131,9247,ＴＲＥホールディングス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
3900,20230131,9248,人・夢・技術グループ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
3901,20230131,9249,日本エコシステム,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3902,20230131,9250,ＧＲＣＳ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3903,20230131,9251,ＡＢ＆Ｃｏｍｐａｎｙ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3904,20230131,9252,ラストワンマイル,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3905,20230131,9253,スローガン,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3906,20230131,9254,ラバブルマーケティンググループ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3907,20230131,9256,サクシード,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3908,20230131,9257,ＹＣＰホールディングス（グローバル）リミテッド　ＪＤＲ,グロース（外国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3909,20230131,9258,ＣＳ－Ｃ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3910,20230131,9259,タカヨシ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3911,20230131,9260,西本Ｗｉｓｍｅｔｔａｃホールディングス,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3912,20230131,9262,シルバーライフ,プライム（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
3913,20230131,9263,ビジョナリーホールディングス,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
3914,20230131,9264,ポエック,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
3915,20230131,9265,ヤマシタヘルスケアホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3916,20230131,9267,Ｇｅｎｋｙ　ＤｒｕｇＳｔｏｒｅｓ,プライム（内国株式）,6100,小売業,14,小売 ,6,TOPIX Small 1
3917,20230131,9268,オプティマスグループ,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
3918,20230131,9270,バリュエンスホールディングス,グロース（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
3919,20230131,9271,和心,グロース（内国株式）,6100,小売業,14,小売 ,-,-
3920,20230131,9272,ブティックス,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3921,20230131,9273,コーア商事ホールディングス,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3922,20230131,9274,ＫＰＰグループホールディングス,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3923,20230131,9275,ナルミヤ・インターナショナル,スタンダード（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
3924,20230131,9278,ブックオフグループホールディングス,プライム（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
3925,20230131,9279,ギフトホールディングス,プライム（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
3926,20230131,9281,タカラレーベン・インフラ投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
3927,20230131,9282,いちごグリーンインフラ投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
3928,20230131,9284,カナディアン・ソーラー・インフラ投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
3929,20230131,9285,東京インフラ・エネルギー投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
3930,20230131,9286,エネクス・インフラ投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
3931,20230131,9287,ジャパン・インフラファンド投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
3932,20230131,9301,三菱倉庫,プライム（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流 ,4,TOPIX Mid400
3933,20230131,9302,三井倉庫ホールディングス,プライム（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流 ,6,TOPIX Small 1
3934,20230131,9303,住友倉庫,プライム（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流 ,6,TOPIX Small 1
3935,20230131,9304,澁澤倉庫,プライム（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
3936,20230131,9305,ヤマタネ,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
3937,20230131,9306,東陽倉庫,スタンダード（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
3938,20230131,9307,杉村倉庫,スタンダード（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流 ,-,-
3939,20230131,9308,乾汽船,スタンダード（内国株式）,5100,海運業,12,運輸・物流 ,7,TOPIX Small 2
3940,20230131,9310,日本トランスシティ,プライム（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
3941,20230131,9311,アサガミ,スタンダード（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流 ,-,-
3942,20230131,9312,ケイヒン,スタンダード（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
3943,20230131,9313,丸八倉庫,スタンダード（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流 ,-,-
3944,20230131,9318,アジア開発キャピタル,スタンダード（内国株式）,7100,証券、商品先物取引業,16,金融（除く銀行） ,-,-
3945,20230131,9319,中央倉庫,プライム（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
3946,20230131,9322,川西倉庫,スタンダード（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
3947,20230131,9324,安田倉庫,プライム（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
3948,20230131,9325,ファイズホールディングス,プライム（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
3949,20230131,9326,関通,グロース（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流 ,-,-
3950,20230131,9327,イー・ロジット,スタンダード（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流 ,-,-
3951,20230131,9335,テクノクリエイティブ,PRO Market,9050,サービス業,10,情報通信・サービスその他 ,-,-
3952,20230131,9336,大栄環境,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
3953,20230131,9337,トリドリ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3954,20230131,9338,ＩＮＦＯＲＩＣＨ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3955,20230131,9339,コーチ・エィ,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3956,20230131,9340,アソインターナショナル,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3957,20230131,9341,ＧＥＮＯＶＡ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3958,20230131,9342,スマサポ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3959,20230131,9351,東洋埠頭,プライム（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
3960,20230131,9353,櫻島埠頭,スタンダード（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流 ,-,-
3961,20230131,9355,リンコーコーポレーション,スタンダード（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流 ,-,-
3962,20230131,9360,鈴与シンワート,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
3963,20230131,9361,伏木海陸運送,スタンダード（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流 ,-,-
3964,20230131,9362,兵機海運,スタンダード（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流 ,-,-
3965,20230131,9363,大運,スタンダード（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流 ,-,-
3966,20230131,9364,上組,プライム（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流 ,4,TOPIX Mid400
3967,20230131,9365,トレーディア,スタンダード（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流 ,-,-
3968,20230131,9366,サンリツ,スタンダード（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
3969,20230131,9367,大東港運,スタンダード（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流 ,-,-
3970,20230131,9368,キムラユニティー,スタンダード（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
3971,20230131,9369,キユーソー流通システム,スタンダード（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
3972,20230131,9376,ユーラシア旅行社,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
3973,20230131,9377,エージーピー,スタンダード（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流 ,-,-
3974,20230131,9380,東海運,スタンダード（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
3975,20230131,9381,エーアイテイー,プライム（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
3976,20230131,9384,内外トランスライン,プライム（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
3977,20230131,9385,ショーエイコーポレーション,プライム（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
3978,20230131,9386,日本コンセプト,プライム（内国株式）,5200,倉庫・運輸関連業,12,運輸・物流 ,7,TOPIX Small 2
3979,20230131,9388,パパネッツ,PRO Market,5200,倉庫・運輸関連業,12,運輸・物流 ,-,-
3980,20230131,9399,ビート・ホールディングス・リミテッド,スタンダード（外国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
3981,20230131,9401,ＴＢＳホールディングス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,4,TOPIX Mid400
3982,20230131,9404,日本テレビホールディングス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,4,TOPIX Mid400
3983,20230131,9405,朝日放送グループホールディングス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
3984,20230131,9408,新潟放送,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
3985,20230131,9409,テレビ朝日ホールディングス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
3986,20230131,9412,スカパーＪＳＡＴホールディングス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
3987,20230131,9413,テレビ東京ホールディングス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
3988,20230131,9414,日本ＢＳ放送,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
3989,20230131,9416,ビジョン,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
3990,20230131,9417,スマートバリュー,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
3991,20230131,9418,ＵＳＥＮ－ＮＥＸＴ　ＨＯＬＤＩＮＧＳ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
3992,20230131,9419,ワイヤレスゲート,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
3993,20230131,9421,エヌジェイホールディングス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
3994,20230131,9422,コネクシオ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
3995,20230131,9423,フォーバル・リアルストレート,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
3996,20230131,9424,日本通信,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
3997,20230131,9425,日本テレホン,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
3998,20230131,9428,クロップス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
3999,20230131,9432,日本電信電話,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,1,TOPIX Core30
4000,20230131,9433,ＫＤＤＩ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,1,TOPIX Core30
4001,20230131,9434,ソフトバンク,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,1,TOPIX Core30
4002,20230131,9435,光通信,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,4,TOPIX Mid400
4003,20230131,9436,沖縄セルラー電話,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
4004,20230131,9438,エムティーアイ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
4005,20230131,9439,エム・エイチ・グループ,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
4006,20230131,9441,ベルパーク,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
4007,20230131,9444,トーシンホールディングス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
4008,20230131,9445,フォーバルテレコム,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
4009,20230131,9446,サカイホールディングス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
4010,20230131,9449,ＧＭＯインターネットグループ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,4,TOPIX Mid400
4011,20230131,9450,ファイバーゲート,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
4012,20230131,9465,Ｋｉｐｓ,PRO Market,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
4013,20230131,9466,アイドママーケティングコミュニケーション,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
4014,20230131,9467,アルファポリス,グロース（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
4015,20230131,9468,ＫＡＤＯＫＡＷＡ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,4,TOPIX Mid400
4016,20230131,9470,学研ホールディングス,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
4017,20230131,9474,ゼンリン,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
4018,20230131,9475,昭文社ホールディングス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
4019,20230131,9476,中央経済社ホールディングス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
4020,20230131,9478,ＳＥホールディングス・アンド・インキュベーションズ,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
4021,20230131,9479,インプレスホールディングス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
4022,20230131,9501,東京電力ホールディングス,プライム（内国株式）,4050,電気・ガス業,11,電力・ガス ,4,TOPIX Mid400
4023,20230131,9502,中部電力,プライム（内国株式）,4050,電気・ガス業,11,電力・ガス ,4,TOPIX Mid400
4024,20230131,9503,関西電力,プライム（内国株式）,4050,電気・ガス業,11,電力・ガス ,4,TOPIX Mid400
4025,20230131,9504,中国電力,プライム（内国株式）,4050,電気・ガス業,11,電力・ガス ,4,TOPIX Mid400
4026,20230131,9505,北陸電力,プライム（内国株式）,4050,電気・ガス業,11,電力・ガス ,4,TOPIX Mid400
4027,20230131,9506,東北電力,プライム（内国株式）,4050,電気・ガス業,11,電力・ガス ,4,TOPIX Mid400
4028,20230131,9507,四国電力,プライム（内国株式）,4050,電気・ガス業,11,電力・ガス ,4,TOPIX Mid400
4029,20230131,9508,九州電力,プライム（内国株式）,4050,電気・ガス業,11,電力・ガス ,4,TOPIX Mid400
4030,20230131,9509,北海道電力,プライム（内国株式）,4050,電気・ガス業,11,電力・ガス ,4,TOPIX Mid400
4031,20230131,9511,沖縄電力,プライム（内国株式）,4050,電気・ガス業,11,電力・ガス ,6,TOPIX Small 1
4032,20230131,9513,電源開発,プライム（内国株式）,4050,電気・ガス業,11,電力・ガス ,4,TOPIX Mid400
4033,20230131,9514,エフオン,プライム（内国株式）,4050,電気・ガス業,11,電力・ガス ,7,TOPIX Small 2
4034,20230131,9517,イーレックス,プライム（内国株式）,4050,電気・ガス業,11,電力・ガス ,6,TOPIX Small 1
4035,20230131,9519,レノバ,プライム（内国株式）,4050,電気・ガス業,11,電力・ガス ,6,TOPIX Small 1
4036,20230131,9522,リニューアブル・ジャパン,グロース（内国株式）,4050,電気・ガス業,11,電力・ガス ,-,-
